text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T01065,Unknown,"By Gar! I’d teach him better manners if I caught him at it! But see here, little girl. I can’t leave here. I can’t—take that from me once and for all. But if you will leave me to find my own way, I will try to prepare a way of getting honourably out of it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01066,Unknown,There is no honour in such a matter.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01067,Unknown,"Well, well, it’s just how you look at it. But if you’ll give me six months, I’ll work it so that I can leave without being ashamed to look others in the face.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01068,Unknown,Six months!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01069,Unknown,Is it a promise?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01070,Unknown,"Well, it may be seven or eight. But within a year at the furthest we will leave the valley behind us.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01071,Unknown,"They chose us because neither I nor the boy here drink,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01072,Unknown,"They can count on us saying no more than we should. You must not take it amiss, but it is the orders of the County Delegate that we obey.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01073,Scanlan,"Sure, we are all in it together, That’s true enough, and we’ll talk till the cows come home of the killing of Charlie Williams or of Simon Bird, or any other job in the past. But till the work is done we say nothing.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01074,McMurdo,"There are half a dozen about here that I have a word to say to, I suppose it isn’t Jack Knox of Ironhill that you are after. I’d go some way to see him get his deserts.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01075,Unknown,"No, it’s not him yet.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01076,Unknown,Or Herman Strauss?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01077,Unknown,"No, nor him either.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01078,Unknown,"Well, if you won’t tell us we can’t make you; but I’d be glad to know.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01079,present at what they,the fun.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01080,Unknown,Who are you?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01081,Unknown,What are you loitering there for?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01082,Unknown,"Sure, it is like a war,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01083,Unknown,"What is it but a war between us and them, and we hit back where we best can.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01084,Unknown,"Let’s hear again how he squealed,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01085,he,"See here, my lad, I’ve got a job that’s worthy of you at last. You’ll have the doing of it in your own hands.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01086,Unknown,"Proud I am to hear it,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01087,Unknown,"You can take two men with you—Manders and Reilly. They have been warned for service. We’ll never be right in this district until Chester Wilcox has been settled, and you’ll have the thanks of every lodge in the coal fields if you can down him.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01088,Unknown,"I’ll do my best, anyhow. Who is he, and where shall I find him?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01089,Unknown,"He’s the chief foreman of the Iron Dike Company. He’s a hard citizen, an old colour sergeant of the war, all scars and grizzle. We’ve had two tries at him; but had no luck, and Jim Carnaway lost his life over it. Now it’s for you to take it over. That’s the house—all alone at the Iron Dike crossroad, same as you see here on the map—without another within earshot. It’s no good by day. He’s armed and shoots quick and straight, with no questions asked. But at night—well, there he is with his wife, three children, and a hired help. You can’t pick or choose. It’s all or none. If you could get a bag of blasting powder at the front door with a slow match to it—",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01090,Unknown,What’s the man done?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01091,Unknown,Didn’t I tell you he shot Jim Carnaway?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01092,Unknown,Why did he shoot him?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01093,Unknown,"What in thunder has that to do with you? Carnaway was about his house at night, and he shot him. That’s enough for me and you. You’ve got to settle the thing right.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01094,Unknown,There’s these two women and the children. Do they go up too?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01095,Unknown,They have to—else how can we get him?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01096,Unknown,It seems hard on them; for they’ve done nothing.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01097,Unknown,What sort of fool’s talk is this? Do you back out?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01098,Unknown,"Easy, Councillor, easy! What have I ever said or done that you should think I would be after standing back from an order of the Bodymaster of my own lodge? If it’s right or if it’s wrong, it’s for you to decide.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01099,Unknown,"You’ll do it, then?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01100,Unknown,Of course I will do it.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01101,Unknown,When?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01102,Unknown,"Well, you had best give me a night or two that I may see the house and make my plans. Then—",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01103,McGinty,"Very good, I leave it with you. It will be a great day when you bring us the news. It’s just the last stroke that will bring them all to their knees.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01104,McMurdo,"Leave him to me, He’s my man, and I’ll get him sure if I have to wait a year for him.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01105,Unknown,"Can I speak with you freely, Mr. McMurdo?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01106,Unknown,Sure.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01107,Unknown,"I can’t forget that I spoke my heart to you once, and that you kept it to yourself, even though the Boss himself came to ask you about it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01108,Unknown,What else could I do if you trusted me? It wasn’t that I agreed with what you said.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01109,Unknown,"I know that well. But you are the one that I can speak to and be safe. I’ve a secret here,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01110,Unknown,"and it is just burning the life out of me. I wish it had come to any one of you but me. If I tell it, it will mean murder, for sure. If I don’t, it may bring the end of us all. God help me, but I am near out of my wits over it!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01111,he,"That’s the physic for the likes of you, Now let me hear of it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01112,he,"I can tell it to you all in one sentence, There’s a detective on our trail.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01113,Unknown,"Why, man, you’re crazy,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01114,Unknown,Isn’t the place full of police and detectives and what harm did they ever do us?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01115,Unknown,"No, no, it’s no man of the district. As you say, we know them, and it is little that they can do. But you’ve heard of Pinkerton’s?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01116,Unknown,I’ve read of some folk of that name.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01117,Unknown,"Well, you can take it from me you’ve no show when they are on your trail. It’s not a take-it-or-miss-it government concern. It’s a dead earnest business proposition that’s out for results and keeps out till by hook or crook it gets them. If a Pinkerton man is deep in this business, we are all destroyed.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01118,Unknown,We must kill him.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01119,Unknown,"Ah, it’s the first thought that came to you! So it will be up at the lodge. Didn’t I say to you that it would end in murder?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01120,Unknown,"Sure, what is murder? Isn’t it common enough in these parts?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01121,Unknown,"It is, indeed; but it’s not for me to point out the man that is to be murdered. I’d never rest easy again. And yet it’s our own necks that may be at stake. In God’s name what shall I do?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01122,Unknown,"See here, man,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01123,Unknown,you won’t gain anything by sitting keening like an old wife at a wake. Let’s have the facts. Who is the fellow? Where is he? How did you hear of him? Why did you come to me?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
