text_id,turn_id,sentence_id,speaker,previous_text,current_text,next_text,unit_type,extraction_confidence,source
VOF,VOF_T00934,VOF_T00934_S02,the chairman,‘Law and Order!’ That’s how he heads it.,‘Reign of Terror in the Coal and Iron District.,"Twelve years have now elapsed since the first assassinations which proved the existence of a criminal organization in our midst. From that day these outrages have never ceased, until now they have reached a pitch which makes us the opprobrium of the civilized world.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S03,the chairman,‘Reign of Terror in the Coal and Iron District.,"Twelve years have now elapsed since the first assassinations which proved the existence of a criminal organization in our midst. From that day these outrages have never ceased, until now they have reached a pitch which makes us the opprobrium of the civilized world.",Is it for such results as this that our great country welcomes to its bosom the alien who flies from the despotisms of Europe?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S04,the chairman,"Twelve years have now elapsed since the first assassinations which proved the existence of a criminal organization in our midst. From that day these outrages have never ceased, until now they have reached a pitch which makes us the opprobrium of the civilized world.",Is it for such results as this that our great country welcomes to its bosom the alien who flies from the despotisms of Europe?,"Is it that they shall themselves become tyrants over the very men who have given them shelter, and that a state of terrorism and lawlessness should be established under the very shadow of the sacred folds of the starry Flag of Freedom which would raise horror in our minds if we read of it as existing under the most effete monarchy of the East?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S05,the chairman,Is it for such results as this that our great country welcomes to its bosom the alien who flies from the despotisms of Europe?,"Is it that they shall themselves become tyrants over the very men who have given them shelter, and that a state of terrorism and lawlessness should be established under the very shadow of the sacred folds of the starry Flag of Freedom which would raise horror in our minds if we read of it as existing under the most effete monarchy of the East?",The men are known.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S06,the chairman,"Is it that they shall themselves become tyrants over the very men who have given them shelter, and that a state of terrorism and lawlessness should be established under the very shadow of the sacred folds of the starry Flag of Freedom which would raise horror in our minds if we read of it as existing under the most effete monarchy of the East?",The men are known.,The organization is patent and public.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S07,the chairman,The men are known.,The organization is patent and public.,How long are we to endure it?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S08,the chairman,The organization is patent and public.,How long are we to endure it?,"Can we forever live—’ Sure, I’ve read enough of the slush!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S09,the chairman,How long are we to endure it?,"Can we forever live—’ Sure, I’ve read enough of the slush!",That’s what he says of us.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S10,the chairman,"Can we forever live—’ Sure, I’ve read enough of the slush!",That’s what he says of us.,The question I’m asking you is what shall we say to him?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S11,the chairman,That’s what he says of us.,The question I’m asking you is what shall we say to him?,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00935,VOF_T00935_S01,a dozen fierce voices,,Kill him!,"I protest against that,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00935,VOF_T00935_S02,a dozen fierce voices,Kill him!,"I protest against that,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00936,VOF_T00936_S01,Unknown,,"I tell you, Brethren, that our hand is too heavy in this valley, and that there will come a point where in self-defense every man will unite to crush us out.",James Stanger is an old man.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00936,VOF_T00936_S02,Unknown,"I tell you, Brethren, that our hand is too heavy in this valley, and that there will come a point where in self-defense every man will unite to crush us out.",James Stanger is an old man.,He is respected in the township and the district.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00936,VOF_T00936_S03,Unknown,James Stanger is an old man.,He is respected in the township and the district.,His paper stands for all that is solid in the valley.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00936,VOF_T00936_S04,Unknown,He is respected in the township and the district.,His paper stands for all that is solid in the valley.,"If that man is struck down, there will be a stir through this state that will only end with our destruction.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00936,VOF_T00936_S05,Unknown,His paper stands for all that is solid in the valley.,"If that man is struck down, there will be a stir through this state that will only end with our destruction.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00937,VOF_T00937_S01,McGinty,,"And how would they bring about our destruction, mr. Standback?",Is it by the police?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00937,VOF_T00937_S02,McGinty,"And how would they bring about our destruction, mr. Standback?",Is it by the police?,"Sure, half of them are in our pay and half of them afraid of us.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00937,VOF_T00937_S03,McGinty,Is it by the police?,"Sure, half of them are in our pay and half of them afraid of us.",Or is it by the law courts and the judge?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00937,VOF_T00937_S04,McGinty,"Sure, half of them are in our pay and half of them afraid of us.",Or is it by the law courts and the judge?,"Haven’t we tried that before now, and what ever came of it?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00937,VOF_T00937_S05,McGinty,Or is it by the law courts and the judge?,"Haven’t we tried that before now, and what ever came of it?",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00938,VOF_T00938_S01,Unknown,,"There is a Judge Lynch that might try the case, I have but to raise my finger,",,speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00939,VOF_T00939_S01,Unknown,,and I could put two hundred men into this town that would clear it out from end to end.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00940,VOF_T00940_S01,Unknown,,"See here, Brother Morris, I have my eye on you, and have had for some time!","You’ve no heart yourself, and you try to take the heart out of others.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00940,VOF_T00940_S02,Unknown,"See here, Brother Morris, I have my eye on you, and have had for some time!","You’ve no heart yourself, and you try to take the heart out of others.","It will be an ill day for you, Brother Morris, when your own name comes on our agenda paper, and I’m thinking that it’s just there that I ought to place it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00940,VOF_T00940_S03,Unknown,"You’ve no heart yourself, and you try to take the heart out of others.","It will be an ill day for you, Brother Morris, when your own name comes on our agenda paper, and I’m thinking that it’s just there that I ought to place it.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00941,VOF_T00941_S01,Unknown,,"I apologize, Eminent Bodymaster, to you and to every brother in this lodge if I have said more than I should.",I am a faithful member—you all know that—and it is my fear lest evil come to the lodge which makes me speak in anxious words.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00941,VOF_T00941_S02,Unknown,"I apologize, Eminent Bodymaster, to you and to every brother in this lodge if I have said more than I should.",I am a faithful member—you all know that—and it is my fear lest evil come to the lodge which makes me speak in anxious words.,"But I have greater trust in your judgment than in my own, Eminent Bodymaster, and I promise you that I will not offend again.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00941,VOF_T00941_S03,Unknown,I am a faithful member—you all know that—and it is my fear lest evil come to the lodge which makes me speak in anxious words.,"But I have greater trust in your judgment than in my own, Eminent Bodymaster, and I promise you that I will not offend again.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00942,VOF_T00942_S01,Unknown,,"Very good, Brother Morris.",It’s myself that would be sorry if it were needful to give you a lesson.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00942,VOF_T00942_S02,Unknown,"Very good, Brother Morris.",It’s myself that would be sorry if it were needful to give you a lesson.,But so long as I am in this chair we shall be a united lodge in word and in deed.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00942,VOF_T00942_S03,Unknown,It’s myself that would be sorry if it were needful to give you a lesson.,But so long as I am in this chair we shall be a united lodge in word and in deed.,"And now, boys,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00942,VOF_T00942_S04,Unknown,But so long as I am in this chair we shall be a united lodge in word and in deed.,"And now, boys,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00943,VOF_T00943_S01,Unknown,,"I’ll say this much, that if Stanger got his full deserts there would be more trouble than we need ask for.","These editors hang together, and every journal in the state would be crying out for police and troops.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00943,VOF_T00943_S02,Unknown,"I’ll say this much, that if Stanger got his full deserts there would be more trouble than we need ask for.","These editors hang together, and every journal in the state would be crying out for police and troops.",But I guess you can give him a pretty severe warning.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00943,VOF_T00943_S03,Unknown,"These editors hang together, and every journal in the state would be crying out for police and troops.",But I guess you can give him a pretty severe warning.,"Will you fix it, Brother Baldwin?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00943,VOF_T00943_S04,Unknown,But I guess you can give him a pretty severe warning.,"Will you fix it, Brother Baldwin?",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00944,VOF_T00944_S01,the young man,,Sure!,How many will you take?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00944,VOF_T00944_S02,the young man,Sure!,How many will you take?,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00945,VOF_T00945_S01,Unknown,,"Half a dozen, and two to guard the door.","You’ll come, Gower, and you, Mansel, and you, Scanlan, and the two Willabys.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00945,VOF_T00945_S02,Unknown,"Half a dozen, and two to guard the door.","You’ll come, Gower, and you, Mansel, and you, Scanlan, and the two Willabys.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00946,VOF_T00946_S01,Unknown,,"I promised the new brother he should go, Well, he can come if he wants,",,speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00947,VOF_T00947_S01,Unknown,,That’s enough.,The sooner we get to work the better.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00947,VOF_T00947_S02,Unknown,That’s enough.,The sooner we get to work the better.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00948,VOF_T00948_S01,Unknown,,Vermissa Herald,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
